cell_id,month,optical_evidence_count,optical_features_available,optical_support_ratio,viirs_anomalous,viirs_available,activity_evidence_count,activity_features_available,activity_evidence_score,weather_context_count,weather_features_available,weather_context_ratio,activity_candidate,dominant_activity_feature,dominant_activity_direction,max_activity_deviation,s2_valid_pixel_fraction,viirs_cf_cvg_mean
cell_07_13,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,18.5807,1.0,13.0
cell_07_14,2026-04,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,viirs_avg_rad_mean,positive,38.1374,1.0,13.0
cell_07_15,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.3553,1.0,13.0
cell_07_16,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,5.9568,1.0,13.55
cell_07_17,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,negative,13.0961,1.0,14.0
cell_07_18,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,23.9351,1.0,12.71
cell_07_19,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,9.5479,1.0,12.0
cell_08_00,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,positive,2.4303,1.0,12.0
cell_08_01,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,positive,1.6682,1.0,12.0
cell_08_02,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,positive,1.8554,1.0,12.0
cell_08_03,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.2252,1.0,12.0
cell_08_04,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.7347,1.0,12.0
cell_08_05,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.7387,1.0,12.67
cell_08_06,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,negative,1.8182,1.0,12.75
cell_08_07,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,negative,1.1598,1.0,13.0
cell_08_08,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,14.8232,1.0,13.0
cell_08_09,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,positive,12.4139,1.0,13.0
cell_08_10,2026-04,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,182.2163,1.0,13.0
cell_08_11,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,negative,7.2931,1.0,13.0
cell_08_12,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.8217,1.0,13.0
cell_08_13,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,positive,14.8581,1.0,13.0
cell_08_14,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,33.6162,1.0,13.0
cell_08_15,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,37.2079,1.0,13.0
cell_08_16,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,16.7922,1.0,13.51
cell_08_17,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,45.763,1.0,14.0
cell_08_18,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,11.1006,1.0,13.38
cell_08_19,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,7.5533,1.0,12.32
cell_09_00,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,4.3704,1.0,12.0
cell_09_01,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.0596,1.0,12.0
cell_09_02,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,7.9718,1.0,12.0
cell_09_03,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,3.7577,1.0,12.0
cell_09_04,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,20.6653,1.0,12.0
cell_09_05,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,41.0522,1.0,12.88
cell_09_06,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,3.8196,1.0,13.0
cell_09_07,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,73.2955,1.0,13.0
cell_09_08,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,13.6861,1.0,13.0
cell_09_09,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,5.6924,1.0,13.0
cell_09_10,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.7119,1.0,12.84
cell_09_11,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,7.7324,1.0,12.33
cell_09_12,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,11.1554,1.0,13.0
cell_09_13,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,negative,4.4819,1.0,13.0
cell_09_14,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.8805,1.0,13.0
cell_09_15,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,52.7926,1.0,13.0
cell_09_16,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.0803,1.0,13.0
cell_09_17,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.8601,1.0,13.0
cell_09_18,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.2213,1.0,12.93
cell_09_19,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,65.8545,1.0,12.3
cell_10_00,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.6572,1.0,12.0
cell_10_01,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,4.374,1.0,12.49
cell_10_02,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,36.8842,1.0,12.75
cell_10_03,2026-04,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,7.1406,1.0,12.75
cell_10_04,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,29.6869,1.0,12.14
cell_10_05,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,9.7554,1.0,12.86
cell_10_06,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,9.666,1.0,13.0
cell_10_07,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,31.7568,1.0,13.0
cell_10_08,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,5.8229,1.0,13.0
cell_10_09,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,5.5234,1.0,13.0
cell_10_10,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,1.6175,1.0,12.98
cell_10_11,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,45.8368,1.0,12.91
cell_10_12,2026-04,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndwi_mean,positive,37.6237,1.0,13.0
cell_10_13,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,0.8042,1.0,13.0
cell_10_14,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,5.6505,1.0,13.0
cell_10_15,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,9.4338,1.0,13.0
cell_10_16,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,37.6429,1.0,13.0
cell_10_17,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,52.5884,1.0,12.52
cell_10_18,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.1039,1.0,12.05
cell_10_19,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,6.668,1.0,12.0
cell_11_00,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.0832,1.0,12.75
cell_11_01,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,4.7969,1.0,12.91
cell_11_02,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,4.4817,1.0,13.0
cell_11_03,2026-04,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,27.3242,1.0,13.0
cell_11_04,2026-04,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndbi_mean,negative,8.7536,1.0,12.9
cell_11_05,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,positive,87.3554,1.0,12.98
cell_11_06,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,6.454,1.0,13.0
cell_11_07,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,0.7347,1.0,13.0
cell_11_08,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.7196,1.0,13.0
cell_11_09,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,9.5376,1.0,13.0
cell_11_10,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.3804,1.0,13.0
cell_11_11,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,5.9286,0.9984,13.0
cell_11_12,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,3.5292,1.0,12.75
cell_11_13,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.0728,1.0,12.31
cell_11_14,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,3.1241,1.0,13.0
cell_11_15,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,13.1977,1.0,13.0
cell_11_16,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.8063,1.0,13.0
cell_11_17,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,3.0194,1.0,12.94
cell_11_18,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,6.213,1.0,12.38
cell_11_19,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,12.7831,1.0,12.0
cell_12_00,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,5.7498,1.0,13.0
cell_12_01,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.8418,1.0,13.0
cell_12_02,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.3952,1.0,13.0
cell_12_03,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,357.0829,1.0,13.63
cell_12_04,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,12.9144,1.0,13.21
cell_12_05,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,19.6801,1.0,13.0
cell_12_06,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,4.2295,1.0,13.78
cell_12_07,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.7869,1.0,13.89
cell_12_08,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,5.672,1.0,13.02
cell_12_09,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,5.0158,1.0,13.0
cell_12_10,2026-04,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,53.5253,1.0,13.0
cell_12_11,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,32.9704,1.0,12.82
cell_12_12,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,11.7123,1.0,12.0
cell_12_13,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,17.7689,1.0,12.26
cell_12_14,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,18.513,1.0,12.89
cell_12_15,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.7643,1.0,12.87
cell_12_16,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,7.5857,1.0,12.88
cell_12_17,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.7115,1.0,12.44
cell_12_18,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,5.5242,1.0,12.0
cell_12_19,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,7.1785,1.0,12.0
cell_13_00,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.6461,1.0,13.0
cell_13_01,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,negative,1.5125,1.0,13.0
cell_13_02,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.7515,1.0,13.0
cell_13_03,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,41.2764,1.0,13.7
cell_13_04,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,5.4492,1.0,13.91
cell_13_05,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,8.9019,1.0,13.89
cell_13_06,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,9.1734,1.0,13.99
cell_13_07,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.8145,1.0,14.0
cell_13_08,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.7705,1.0,13.04
cell_13_09,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,6.4159,1.0,13.0
cell_13_10,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.7199,1.0,12.97
cell_13_11,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,9.6731,1.0,12.74
cell_13_12,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,9.8508,1.0,12.0
cell_13_13,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,3.6684,1.0,12.0
cell_13_14,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,1.7059,1.0,12.0
cell_13_15,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,5.9574,1.0,12.0
cell_13_16,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,0.9978,1.0,12.0
cell_13_17,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.3582,1.0,12.1
cell_13_18,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.6755,1.0,12.11
cell_13_19,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,6.5897,1.0,12.0
cell_14_00,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,18.4165,1.0,13.0
cell_14_01,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,5.0239,0.9984,13.0
cell_14_02,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.5682,1.0,13.0
cell_14_03,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,60.378,1.0,13.08
cell_14_04,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,18.1532,1.0,13.06
cell_14_05,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,negative,1.2923,1.0,13.78
cell_14_06,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,12.4414,1.0,14.0
cell_14_07,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,11.3448,1.0,14.0
cell_14_08,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,negative,2.5603,1.0,13.07
cell_14_09,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,negative,11.2558,1.0,12.96
cell_14_10,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,60.4975,1.0,12.0
cell_14_11,2026-04,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,17.7355,1.0,12.0
cell_14_12,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,7.2261,1.0,12.02
cell_14_13,2026-04,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,5.5217,1.0,12.12
cell_14_14,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.0462,0.9984,12.13
cell_14_15,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.9044,1.0,12.22
cell_14_16,2026-04,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,60.5266,1.0,12.22
cell_14_17,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.9566,1.0,12.59
cell_14_18,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.4726,1.0,12.61
cell_14_19,2026-04,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,97.7668,1.0,12.11
cell_15_00,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,3.4873,1.0,13.0
cell_15_01,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,4.5186,1.0,13.0
cell_15_02,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,negative,6.7707,1.0,13.0
cell_15_03,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,6.1359,1.0,13.0
cell_15_04,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.3869,1.0,13.0
cell_15_05,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,negative,1.4361,1.0,13.76
cell_15_06,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,0.7194,1.0,14.0
cell_15_07,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,positive,1.2551,1.0,14.0
cell_15_08,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.4664,1.0,14.0
cell_15_09,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,8.1965,1.0,13.01
cell_15_10,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.3101,1.0,12.0
cell_15_11,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,7.3742,1.0,12.0
cell_15_12,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,negative,0.6715,1.0,12.16
cell_15_13,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.8699,1.0,12.79
cell_15_14,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,3.5359,1.0,12.78
cell_15_15,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,positive,0.9057,1.0,12.75
cell_15_16,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,53.0526,1.0,12.75
cell_15_17,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,negative,1.992,1.0,12.64
cell_15_18,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,9.0971,1.0,12.75
cell_15_19,2026-04,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,12.151,1.0,12.63
cell_16_00,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,0.8468,1.0,13.0
cell_16_01,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,5.7474,1.0,13.0
cell_16_02,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,30.5051,1.0,13.0
cell_16_03,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,8.3164,1.0,13.0
cell_16_04,2026-04,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,66.9736,1.0,13.0
cell_16_05,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,positive,19.0707,1.0,13.66
cell_16_06,2026-04,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.9474,1.0,13.89
cell_16_07,2026-04,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,3.2431,1.0,13.88
cell_16_08,2026-04,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,56.1649,1.0,13.88
